cardiovascular_and_vascular_medicine;[health_care,outpatient_care_facility,specialized_health_care,cardiovascular_and_vascular_medicine]
cards_and_stationery_store;[shopping,specialty_store,cards_and_stationery_store]
career_counseling;[services_and_business,professional_service,career_counseling]
caribbean_restaurant;[food_and_drink,restaurant,latin_american_restaurant,caribbean_restaurant]
caricature;[services_and_business,event_or_party_service,caricature]
carnival_venue;[arts_and_entertainment,amusement_attraction,carnival_venue]
carousel;[arts_and_entertainment,amusement_attraction,carousel]
carpenter;[services_and_business,home_service,carpenter]
carpet_cleaning;[services_and_business,home_service,carpet_cleaning]
carpet_dyeing;[services_and_business,home_service,carpet_dyeing]
carpet_installation;[services_and_business,home_service,carpet_installation]
carpet_store;[shopping,specialty_store,hardware_home_and_garden_store,carpet_store]
cartooning_museum;[arts_and_entertainment,museum,art_museum,cartooning_museum]
casino;[arts_and_entertainment,gaming_venue,casino]
casting_molding_service;[services_and_business,b2b_service,b2b_industrial_and_machine_service,casting_molding_service]
castle;[cultural_and_historic,historic_site,castle]
casual_eatery;[food_and_drink,casual_eatery]
cat_cafe;[food_and_drink,casual_eatery,cafe,animal_cafe,cat_cafe]
catalan_restaurant;[food_and_drink,restaurant,european_restaurant,iberian_restaurant,spanish_restaurant,catalan_restaurant]
caterer;[services_and_business,event_or_party_service,caterer]
catholic_church;[religious_organization,church_cathedral,catholic_church]
catholic_shrine;[cultural_and_historic,religious_landmark,shrine,catholic_shrine]
cave;[geographic_entities,land_feature,cave]
ceiling_and_roofing_repair_and_service;[services_and_business,home_service,ceiling_and_roofing_repair_and_service]
ceiling_service;[services_and_business,home_service,ceiling_and_roofing_repair_and_service,ceiling_service]
cement_supplier;[services_and_business,b2b_service,supplier_or_distributor,cement_supplier]
cemeteries;[professional_services,cemeteries]
cemetery;[cultural_and_historic,memorial_site,cemetery]
central_american_restaurant;[food_and_drink,restaurant,latin_american_restaurant,central_american_restaurant]
central_asian_restaurant;[food_and_drink,restaurant,asian_restaurant,central_asian_restaurant]
central_european_restaurant;[food_and_drink,restaurant,european_restaurant,central_european_restaurant]
central_government_office;[public_service_and_government,central_government_office]
ceremonial_clothing;[retail,shopping,fashion,clothing_store,ceremonial_clothing]
certification_agency;[services_and_business,professional_service,certification_agency]
challenge_courses_center;[sports_and_recreation,sport_or_fitness_facility,adventure_sport,challenge_courses_center]
chamber_of_handicraft;[arts_and_entertainment,chamber_of_handicraft]
chambers_of_commerce;[community_and_government,government_office,chambers_of_commerce]
champagne_bar;[food_and_drink,alcoholic_beverage_venue,bar,champagne_bar]
charity_organization;[community_and_government,civic_organization,charity_organization]
charter_school;[education,place_of_learning,school,charter_school]
check_cashing_payday_loans;[services_and_business,financial_service,check_cashing_payday_loans]
cheerleading;[education,place_of_learning,specialty_school,cheerleading]
cheese_shop;[shopping,food_and_beverage_store,cheese_shop]
cheese_tasting_class;[education,place_of_learning,class_venue,tasting_class,cheese_tasting_class]
cheese_tasting_classes;[education,tasting_classes,cheese_tasting_classes]
cheesesteak_restaurant;[food_and_drink,restaurant,meat_restaurant,cheesesteak_restaurant]
chemical_plant;[services_and_business,b2b_service,b2b_industrial_and_machine_service,chemical_plant]
chettinad_restaurant;[food_and_drink,restaurant,asian_restaurant,south_asian_restaurant,indian_restaurant,chettinad_restaurant]
chicken_restaurant;[food_and_drink,restaurant,meat_restaurant,chicken_restaurant]
chicken_wings_restaurant;[food_and_drink,restaurant,meat_restaurant,chicken_wings_restaurant]
child_care_and_day_care;[services_and_business,family_service,child_care_and_day_care]
child_protection_service;[community_and_government,social_or_community_service,child_protection_service]
child_psychiatry;[health_care,outpatient_care_facility,behavioral_or_mental_health_clinic,psychiatry_or_psychology_service,psychiatry,child_psychiatry]
childbirth_education;[education,place_of_learning,specialty_school,childbirth_education]
childproofing;[services_and_business,home_service,childproofing]
childrens_clothing_store;[shopping,fashion_and_apparel_store,clothing_store,childrens_clothing_store]
childrens_hospital;[health_care,hospital,specialty_hospital,childrens_hospital]
childrens_museum;[arts_and_entertainment,museum,childrens_museum]
chilean_restaurant;[food_and_drink,restaurant,latin_american_restaurant,south_american_restaurant,chilean_restaurant]
chimney_cake_shop;[retail,food,patisserie_cake_shop,chimney_cake_shop]
chimney_service;[services_and_business,home_service,chimney_service]
chimney_sweep;[services_and_business,home_service,chimney_service,chimney_sweep]
chinese_martial_arts_club;[sports_and_recreation,sport_or_recreation_club,martial_arts_club,chinese_martial_arts_club]
chinese_restaurant;[food_and_drink,restaurant,asian_restaurant,east_asian_restaurant,chinese_restaurant]
chiropractic;[health_care,outpatient_care_facility,complementary_and_alternative_medicine,chiropractic]
chocolatier;[food_and_drink,casual_eatery,candy_store,chocolatier]
choir;[arts_and_entertainment,performing_arts_venue,music_venue,choir]
christian_goods_store;[shopping,specialty_store,religious_and_spiritual_goods_store,christian_goods_store]
christian_pilgrimage_site;[cultural_and_historic,religious_landmark,pilgrimage_site,christian_pilgrimage_site]
christian_place_of_worship;[cultural_and_historic,place_of_worship,christian_place_of_worship]
christian_retreat_center;[cultural_and_historic,religious_retreat_or_center,christian_retreat_center]
christmas_tree_store;[shopping,specialty_store,hardware_home_and_garden_store,christmas_tree_store]
christmas_trees;[retail,shopping,home_and_garden,christmas_trees]
church_cathedral;[religious_organization,church_cathedral]
church_of_the_east_place_of_worship;[cultural_and_historic,place_of_worship,christian_place_of_worship,church_of_the_east_place_of_worship]
church_supply_store;[shopping,specialty_store,religious_and_spiritual_goods_store,christian_goods_store,church_supply_store]
cidery;[food_and_drink,alcoholic_beverage_venue,cidery]
cigar_bar;[food_and_drink,alcoholic_beverage_venue,bar,cigar_bar]
cinema;[arts_and_entertainment,cinema]
circus;[arts_and_entertainment,circus]
circus_school;[education,place_of_learning,specialty_school,circus_school]
circus_venue;[arts_and_entertainment,amusement_attraction,circus_venue]
civic_center;[community_and_government,civic_organization,civic_center]
civic_organization;[community_and_government,civic_organization]
civil_engineer;[services_and_business,building_or_construction_service,civil_engineer]
civil_engineers;[professional_services,construction_services,engineering_services,civil_engineers]
civil_examinations_academy;[education,place_of_learning,academy,civil_examinations_academy]
civil_rights_lawyer;[services_and_business,legal_service,attorney_or_law_firm,civil_rights_lawyer]
civil_rights_lawyers;[professional_services,lawyer,civil_rights_lawyers]
civilization_museum;[arts_and_entertainment,museum,history_museum,civilization_museum]
class_venue;[education,place_of_learning,class_venue]
cleaning_products_supplier;[services_and_business,b2b_service,supplier_or_distributor,cleaning_products_supplier]
cleaning_service;[services_and_business,professional_service,cleaning_service]
cleaning_services;[professional_services,cleaning_services]
cliff_jumping_center;[sports_and_recreation,sport_or_fitness_facility,adventure_sport,cliff_jumping_center]
climbing_class;[sports_and_recreation,sport_or_fitness_facility,climbing_class]
climbing_service;[sports_and_recreation,sport_or_fitness_facility,adventure_sport,climbing_service]
clinical_laboratories;[business_to_business,b2b_medical_support_services,clinical_laboratories]
clock_repair_service;[services_and_business,home_service,clock_repair_service]
closet_remodeling;[services_and_business,home_service,closet_remodeling]
clothing_company;[services_and_business,corporate_or_business_office,clothing_company]
clothing_rental;[services_and_business,rental_service,clothing_rental]
clothing_store;[shopping,fashion_and_apparel_store,clothing_store]
clown;[services_and_business,event_or_party_service,clown]
club_crawl;[arts_and_entertainment,nightlife_venue,club_crawl]
coach_bus;[travel_and_transportation,ground_transport_facility_or_service,public_transit_facility_or_service,coach_bus]
cocktail_bar;[food_and_drink,alcoholic_beverage_venue,bar,cocktail_bar]
coffee_and_tea_supplies;[shopping,food_and_beverage_store,coffee_and_tea_supplies]
coffee_roastery;[food_and_drink,non_alcoholic_beverage_venue,coffee_shop,coffee_roastery]
coffee_shop;[food_and_drink,non_alcoholic_beverage_venue,coffee_shop]
coin_dealer;[services_and_business,financial_service,coin_dealer]
coin_dealers;[financial_service,coin_dealers]
collection_agencies;[financial_service,collection_agencies]
collection_agency;[services_and_business,financial_service,collection_agency]
college_counseling;[education,educational_service,college_counseling]
college_university;[education,place_of_learning,college_university]
colombian_restaurant;[food_and_drink,restaurant,latin_american_restaurant,south_american_restaurant,colombian_restaurant]
colonic_hydrotherapy;[lifestyle_services,wellness_service,colonic_hydrotherapy]
comedy_club;[arts_and_entertainment,performing_arts_venue,comedy_club]
comfort_food_restaurant;[food_and_drink,restaurant,comfort_food_restaurant]
comic_books_store;[shopping,specialty_store,books_music_and_video_store,bookstore,comic_books_store]
commercial_industrial;[services_and_business,b2b_service,commercial_industrial]
commercial_printer;[services_and_business,printing_service,commercial_printer]
commercial_real_estate;[services_and_business,real_estate_service,commercial_real_estate]
commercial_refrigeration;[services_and_business,technical_service,commercial_refrigeration]
commercial_vehicle_dealer;[shopping,vehicle_dealer,commercial_vehicle_dealer]
commissioned_artist;[services_and_business,media_service,commissioned_artist]
community_and_government;[community_and_government]
community_book_box;[services_and_business,home_service,community_book_box]
community_book_boxes;[professional_services,community_book_boxes]
community_center;[community_and_government,social_or_community_service,community_center]
community_garden;[geographic_entities,built_feature,garden,community_garden]
community_gardens;[professional_services,community_gardens]
community_health_center;[health_care,outpatient_care_facility,primary_care_or_general_clinic,community_health_center]
community_museum;[arts_and_entertainment,museum,history_museum,community_museum]
community_services_non_profits;[public_service_and_government,community_services]
complementary_and_alternative_medicine;[health_care,outpatient_care_facility,complementary_and_alternative_medicine]
computer_coaching;[education,place_of_learning,specialty_school,computer_coaching]
computer_hardware_company;[services_and_business,technical_service,computer_hardware_company]
computer_museum;[arts_and_entertainment,museum,science_museum,computer_museum]
computer_store;[shopping,specialty_store,electronics_store,computer_store]
computer_wholesaler;[services_and_business,b2b_service,wholesaler,computer_wholesaler]
concept_shop;[retail,shopping,concept_shop]
concierge_medicine;[health_care,outpatient_care_facility,primary_care_or_general_clinic,concierge_medicine]
condominium;[services_and_business,housing_or_property_service,condominium]
conservative_jewish_place_of_worship;[cultural_and_historic,place_of_worship,jewish_place_of_worship,conservative_jewish_place_of_worship]
construction_management;[services_and_business,building_or_construction_service,construction_management]
construction_services;[professional_services,construction_services]
contemporary_art_museum;[arts_and_entertainment,museum,art_museum,contemporary_art_museum]
contract_law;[services_and_business,legal_service,attorney_or_law_firm,contract_law]
contractor;[services_and_business,home_service,contractor]
convenience_store;[shopping,convenience_store]
convent;[cultural_and_historic,religious_organization,convent]
convents_and_monasteries;[religious_organization,convents_and_monasteries]
cooking_classes;[shopping,specialty_store,arts_crafts_and_hobby_store,cooking_classes]
cooking_school;[education,place_of_learning,specialty_school,cooking_school]
coptic_orthodox_place_of_worship;[cultural_and_historic,place_of_worship,christian_place_of_worship,oriental_orthodox_place_of_worship,coptic_orthodox_place_of_worship]
copywriting_service;[services_and_business,professional_service,copywriting_service]
corn_maze;[arts_and_entertainment,rural_attraction,corn_maze]
corporate_entertainment_service;[services_and_business,media_service,corporate_entertainment_service]
corporate_entertainment_services;[private_establishments_and_corporates,corporate_entertainment_services]
corporate_gift_supplier;[services_and_business,b2b_service,supplier_or_distributor,corporate_gift_supplier]
corporate_or_business_office;[services_and_business,corporate_or_business_office]
cosmetic_and_beauty_supplies;[retail,shopping,cosmetic_and_beauty_supplies]
cosmetic_dentistry;[health_care,outpatient_care_facility,dental_clinic,cosmetic_dentistry]
cosmetic_products_manufacturer;[services_and_business,b2b_service,manufacturer,cosmetic_products_manufacturer]
cosmetic_surgery;[health_care,specialized_medical_facility,surgery,plastic_and_reconstructive_surgery,cosmetic_surgery]
cosmetics_and_fragrance_store;[shopping,specialty_store,personal_care_and_beauty_store,beauty_supply_store,cosmetics_and_fragrance_store]
cosmetology_school;[education,place_of_learning,specialty_school,cosmetology_school]
costa_rican_restaurant;[food_and_drink,restaurant,latin_american_restaurant,central_american_restaurant,costa_rican_restaurant]
costume_museum;[arts_and_entertainment,museum,art_museum,costume_museum]
costume_store;[shopping,specialty_store,arts_crafts_and_hobby_store,costume_store]
cottage;[lodging,cottage]
cotton_mill;[services_and_business,b2b_service,manufacturer,mill,cotton_mill]
counseling;[health_care,outpatient_care_facility,behavioral_or_mental_health_clinic,counseling]
countertop_installation;[services_and_business,home_service,countertop_installation]
country_club;[arts_and_entertainment,social_club,country_club]
country_dance_hall;[arts_and_entertainment,rural_attraction,country_dance_hall]
country_house;[lodging,country_house]
courier_and_delivery_service;[services_and_business,shipping_or_delivery_service,courier_and_delivery_service]
courier_and_delivery_services;[professional_services,courier_and_delivery_services]
court_reporter;[services_and_business,legal_service,court_reporter]
courthouse;[community_and_government,government_office,courthouse]
coworking_space;[services_and_business,professional_service,coworking_space]
cpr_class;[education,place_of_learning,specialty_school,cpr_class]
cpr_classes;[education,specialty_school,cpr_classes]
craft_shop;[retail,shopping,arts_and_crafts,craft_shop]
craft_store;[shopping,specialty_store,arts_crafts_and_hobby_store,craft_store]
crane_service;[services_and_business,building_or_construction_service,crane_service]
crane_services;[professional_services,crane_services]
crater;[geographic_entities,land_feature,crater]
credit_and_debt_counseling;[services_and_business,financial_service,credit_and_debt_counseling]
credit_union;[services_and_business,financial_service,bank_or_credit_union,credit_union]
cremation_service;[services_and_business,family_service,funeral_service,cremation_service]
cremation_services;[professional_services,funeral_services_and_cemeteries,cremation_services]
cricket_ground;[arts_and_entertainment,stadium_arena,stadium,cricket_ground]
criminal_defense_law;[services_and_business,legal_service,attorney_or_law_firm,criminal_defense_law]
crisis_intervention_service;[health_care,outpatient_care_facility,behavioral_or_mental_health_clinic,behavioral_or_crisis_service,crisis_intervention_service]
crisis_intervention_services;[health_and_medical,abuse_and_addiction_treatment,crisis_intervention_services]
crops_production;[services_and_business,b2b_service,b2b_agriculture_service,crops_production]
cryotherapy;[lifestyle_services,wellness_service,cryotherapy]
csa_farm;[shopping,food_and_beverage_store,csa_farm]
cuban_restaurant;[food_and_drink,restaurant,latin_american_restaurant,caribbean_restaurant,cuban_restaurant]
cultural_and_historic;[cultural_and_historic]
cultural_center;[cultural_and_historic,cultural_center]
cupcake_shop;[food_and_drink,casual_eatery,dessert_shop,cupcake_shop]
curling_center;[sports_and_recreation,sport_or_fitness_facility,curling_center]
curling_club;[sports_and_recreation,sport_or_recreation_club,curling_club]
curling_ice;[sports_and_recreation,sport_or_fitness_facility,curling_ice]
currency_exchange;[services_and_business,financial_service,currency_exchange]
curry_sausage_restaurant;[food_and_drink,restaurant,meat_restaurant,curry_sausage_restaurant]
custom_cakes_shop;[shopping,food_and_beverage_store,patisserie_cake_shop,custom_cakes_shop]
custom_clothing;[retail,shopping,custom_clothing]
custom_clothing_store;[shopping,fashion_and_apparel_store,clothing_store,custom_clothing_store]
custom_t_shirt_store;[shopping,fashion_and_apparel_store,clothing_store,t_shirt_store,custom_t_shirt_store]
customized_merchandise;[retail,shopping,customized_merchandise]
customized_merchandise_store;[shopping,specialty_store,customized_merchandise_store]
customs_broker;[services_and_business,financial_service,customs_broker]
cycle_studio;[sports_and_recreation,sport_or_fitness_facility,gym,cycle_studio]
cycling_class;[sports_and_recreation,sport_or_fitness_facility,cycling_class]
cycling_classes;[active_life,sports_and_fitness_instruction,cycling_classes]
czech_restaurant;[food_and_drink,restaurant,european_restaurant,central_european_restaurant,czech_restaurant]
dairy_farm;[services_and_business,agricultural_service,farm,dairy_farm]
dairy_store;[shopping,food_and_beverage_store,specialty_foods_store,dairy_store]
dairy_stores;[retail,shopping,grocery_store,dairy_stores]
dam;[geographic_entities,built_feature,dam]
damage_restoration;[services_and_business,home_service,damage_restoration]
dance_club;[arts_and_entertainment,nightlife_venue,dance_club]
dance_school;[active_life,sports_and_fitness_instruction,dance_school]
dance_studio;[sports_and_recreation,sport_or_fitness_facility,dance_studio]
dance_wear;[retail,shopping,sporting_goods,sports_wear,dance_wear]
dancewear_store;[shopping,specialty_store,sporting_goods_store,sportswear_store,dancewear_store]
danish_restaurant;[food_and_drink,restaurant,european_restaurant,scandinavian_restaurant,danish_restaurant]
data_recovery;[services_and_business,technical_service,it_service_and_computer_repair,data_recovery]
day_care_preschool;[services_and_business,family_service,child_care_and_day_care,day_care_preschool]
day_spa;[lifestyle_services,wellness_service,spa,day_spa]
debt_relief_service;[services_and_business,financial_service,debt_relief_service]
debt_relief_services;[financial_service,debt_relief_services]
deck_and_railing_sales_service;[services_and_business,home_service,deck_and_railing_sales_service]
decorative_arts_museum;[arts_and_entertainment,museum,art_museum,decorative_arts_museum]
delegated_driver_service;[travel_and_transportation,vehicle_service,delegated_driver_service]
delicatessen;[food_and_drink,casual_eatery,delicatessen]
demolition_service;[services_and_business,home_service,demolition_service]
denim_wear_store;[shopping,fashion_and_apparel_store,clothing_store,denim_wear_store]
dental_clinic;[health_care,outpatient_care_facility,dental_clinic]
dental_hygiene;[health_care,outpatient_care_facility,dental_clinic,dental_hygiene]
dental_laboratories;[business_to_business,b2b_medical_support_services,dental_laboratories]
dental_supply_store;[shopping,specialty_store,medical_supply_store,dental_supply_store]
dentistry_school;[education,place_of_learning,college_university,medical_sciences_school,dentistry_school]
dentistry_schools;[education,college_university,medical_sciences_schools,dentistry_schools]
department_of_motor_vehicles;[community_and_government,government_office,government_department,department_of_motor_vehicles]
department_of_social_service;[community_and_government,government_office,government_department,department_of_social_service]
department_store;[shopping,department_store]
dermatology;[health_care,outpatient_care_facility,specialized_health_care,medical_skin_care,dermatology]
desert;[geographic_entities,land_feature,desert]
design_museum;[arts_and_entertainment,museum,art_museum,design_museum]
design_service;[services_and_business,design_service]
designer_clothing;[shopping,fashion_and_apparel_store,clothing_store,designer_clothing]
dessert_shop;[food_and_drink,casual_eatery,dessert_shop]
desserts;[retail,food,desserts]
diagnostic_imaging;[health_care,outpatient_care_facility,diagnostics_imaging_or_lab_service,diagnostic_imaging]
diagnostic_services;[health_and_medical,diagnostic_services]
diagnostics_imaging_or_lab_service;[health_care,outpatient_care_facility,diagnostics_imaging_or_lab_service]
dialysis_clinic;[health_care,specialized_medical_facility,dialysis_clinic]
diamond_dealer;[shopping,fashion_and_apparel_store,jewelry_store,diamond_dealer]
digitizing_service;[services_and_business,media_service,digitizing_service]
digitizing_services;[professional_services,digitizing_services]
dim_sum_restaurant;[food_and_drink,restaurant,asian_restaurant,east_asian_restaurant,chinese_restaurant,dim_sum_restaurant]
diner;[food_and_drink,casual_eatery,diner]
dinner_theater;[arts_and_entertainment,performing_arts_venue,theatre_venue,dinner_theater]
dinner_theatre;[dinner_theatre]
disability_law;[services_and_business,legal_service,attorney_or_law_firm,disability_law]
disability_services_and_support_organization;[community_and_government,social_or_community_service,disability_services_and_support_organization]
disc_golf_course;[sports_and_recreation,sport_or_fitness_facility,sport_field,disc_golf_course]
discount_store;[shopping,discount_store]
display_home_center;[services_and_business,real_estate_service,display_home_center]
distillery;[food_and_drink,alcoholic_beverage_venue,distillery]
distribution_service;[services_and_business,b2b_service,b2b_transportation_and_storage_service,freight_and_cargo_service,distribution_service]
distribution_services;[business_to_business,business_storage_and_transportation,freight_and_cargo_service,distribution_services]
dive_bar;[food_and_drink,alcoholic_beverage_venue,bar,dive_bar]
dive_shop;[retail,shopping,sporting_goods,dive_shop]
dive_store;[shopping,specialty_store,sporting_goods_store,dive_store]
diving_center;[sports_and_recreation,sport_or_fitness_facility,diving_center]
diving_instruction;[sports_and_recreation,sport_or_fitness_facility,diving_instruction]
divorce_and_family_law;[services_and_business,legal_service,attorney_or_law_firm,divorce_and_family_law]
diy_auto_shop;[travel_and_transportation,vehicle_service,automotive_service,automotive_repair,diy_auto_shop]
diy_foods_restaurant;[food_and_drink,restaurant,diy_foods_restaurant]
dj_equipment_store;[shopping,specialty_store,musical_instrument_and_pro_audio_store,dj_equipment_store]
dj_service;[services_and_business,event_or_party_service,dj_service]
do_it_yourself_store;[shopping,specialty_store,hardware_home_and_garden_store,do_it_yourself_store]
dock;[geographic_entities,built_feature,dock]
doctors_office;[health_care,outpatient_care_facility,diagnostics_imaging_or_lab_service,doctors_office]
dog_cafe;[food_and_drink,casual_eatery,cafe,animal_cafe,dog_cafe]
dog_meat_restaurant;[eat_and_drink,restaurant,dog_meat_restaurant]
dog_park;[sports_and_recreation,park,dog_park]
dog_trainer;[lifestyle_services,animal_or_pet_service,pet_care_service,pet_training,dog_trainer]
dog_walker;[lifestyle_services,animal_or_pet_service,pet_care_service,dog_walker]
dog_walkers;[pets,pet_services,dog_walkers]
domestic_airports;[travel,airport,domestic_airports]
domestic_business_and_trade_organizations;[business_to_business,business_to_business_services,domestic_business_and_trade_organizations]
dominican_restaurant;[food_and_drink,restaurant,latin_american_restaurant,caribbean_restaurant,dominican_restaurant]
donation_center;[services_and_business,home_service,donation_center]
doner_kebab;[eat_and_drink,restaurant,doner_kebab]
doner_kebab_restaurant;[food_and_drink,restaurant,middle_eastern_restaurant,turkish_restaurant,doner_kebab_restaurant]
dongbei_restaurant;[food_and_drink,restaurant,asian_restaurant,east_asian_restaurant,chinese_restaurant,dongbei_restaurant]
donut_shop;[food_and_drink,casual_eatery,dessert_shop,donut_shop]
donuts;[retail,food,donuts]
door_sales_service;[services_and_business,home_service,door_sales_service]
doula_service;[health_care,outpatient_care_facility,reproductive_perinatal_and_womens_care,doula_service]
drama_school;[education,place_of_learning,specialty_school,drama_school]
drinking_fountain;[community_and_government,public_facility,public_fountain,drinking_fountain]
drinking_water_dispenser;[business_to_business,business_manufacturing_and_supply,drinking_water_dispenser]
drive_in_theater;[arts_and_entertainment,movie_theater,drive_in_theater]
drive_in_theatre;[drive_in_theatre]
drive_thru_bar;[food_and_drink,alcoholic_beverage_venue,bar,drive_thru_bar]
driving_range;[sports_and_recreation,sport_or_fitness_facility,golf_course,driving_range]
driving_school;[education,place_of_learning,specialty_school,driving_school]
drone_store;[shopping,specialty_store,electronics_store,drone_store]
drugstore;[shopping,specialty_store,pharmacy_and_drug_store,drugstore]
dry_cleaning;[services_and_business,laundry_service,dry_cleaning]
drywall_service;[services_and_business,home_service,drywall_service]
drywall_services;[home_service,drywall_services]
dui_law;[services_and_business,legal_service,attorney_or_law_firm,dui_law]
dui_school;[education,place_of_learning,specialty_school,dui_school]
dumpling_restaurant;[food_and_drink,restaurant,dumpling_restaurant]
dumpster_rental;[services_and_business,rental_service,dumpster_rental]
dumpster_rentals;[professional_services,junk_removal_and_hauling,dumpster_rentals]
duplication_service;[services_and_business,printing_service,duplication_service]
duplication_services;[professional_services,duplication_services]
dutch_restaurant;[food_and_drink,restaurant,european_restaurant,western_european_restaurant,dutch_restaurant]
duty_free_shop;[retail,shopping,duty_free_shop]
duty_free_store;[shopping,specialty_store,duty_free_store]
e_commerce_service;[services_and_business,professional_service,e_commerce_service]
ear_nose_and_throat;[health_care,outpatient_care_facility,specialized_health_care,ear_nose_and_throat]
east_african_restaurant;[food_and_drink,restaurant,african_restaurant,east_african_restaurant]
east_asian_restaurant;[food_and_drink,restaurant,asian_restaurant,east_asian_restaurant]
eastern_catholic_place_of_worship;[cultural_and_historic,place_of_worship,christian_place_of_worship,roman_catholic_place_of_worship,eastern_catholic_place_of_worship]
eastern_european_restaurant;[food_and_drink,restaurant,european_restaurant,eastern_european_restaurant]
eastern_orthodox_place_of_worship;[cultural_and_historic,place_of_worship,christian_place_of_worship,eastern_orthodox_place_of_worship]
eat_and_drink;[eat_and_drink]
eatertainment;[arts_and_entertainment,eatertainment]
eating_disorder_treatment_center;[health_care,specialized_medical_facility,eating_disorder_treatment_center]
eating_disorder_treatment_centers;[health_and_medical,abuse_and_addiction_treatment,eating_disorder_treatment_centers]
ecuadorian_restaurant;[food_and_drink,restaurant,latin_american_restaurant,south_american_restaurant,ecuadorian_restaurant]
editorial_service;[services_and_business,professional_service,editorial_service]
editorial_services;[professional_services,editorial_services]
education;[education]
education_office;[education,education_office]
educational_camp;[education,educational_facility,educational_camp]
educational_facility;[education,educational_facility]
educational_research_institute;[education,research_institute,educational_research_institute]
educational_service;[education,educational_service]
educational_services;[education,educational_services]
educational_supply_store;[shopping,specialty_store,educational_supply_store]
egyptian_restaurant;[food_and_drink,restaurant,african_restaurant,north_african_restaurant,egyptian_restaurant]
elder_care_planning;[services_and_business,family_service,elder_care_planning]
electric_utility_provider;[community_and_government,public_utility,electric_utility_provider]
electrical_consultant;[professional_services,electrical_consultant]
electrical_supply_store;[shopping,specialty_store,hardware_home_and_garden_store,electrical_supply_store]
electrical_wholesaler;[services_and_business,b2b_service,wholesaler,electrical_wholesaler]
electrician;[services_and_business,home_service,electrician]
electricity_supplier;[professional_services,utility_service,electricity_supplier]
electronic_equipment_supplier;[services_and_business,b2b_service,supplier_or_distributor,electronic_equipment_supplier]
electronic_parts_supplier;[services_and_business,b2b_service,supplier_or_distributor,electronic_parts_supplier]
electronics;[retail,shopping,electronics]
electronics_repair_shop;[services_and_business,technical_service,electronics_repair_shop]
electronics_store;[shopping,specialty_store,electronics_store]
elementary_school;[education,place_of_learning,school,elementary_school]
elevator_service;[services_and_business,technical_service,elevator_service]
embassy;[community_and_government,government_office,embassy]
embroidery_and_crochet;[retail,shopping,arts_and_crafts,embroidery_and_crochet]
embroidery_and_crochet_store;[shopping,specialty_store,arts_crafts_and_hobby_store,craft_store,embroidery_and_crochet_store]
emergency_department;[health_care,emergency_or_urgent_care_facility,emergency_department]
emergency_or_urgent_care_facility;[health_care,emergency_or_urgent_care_facility]
emergency_pet_hospital;[lifestyle_services,animal_or_pet_service,veterinary_care,emergency_pet_hospital]
emergency_roadside_service;[travel_and_transportation,vehicle_service,automotive_service,emergency_roadside_service]
emergency_service;[professional_services,emergency_service]
emissions_inspection;[travel_and_transportation,vehicle_service,automotive_service,emissions_inspection]
empanada_restaurant;[food_and_drink,restaurant,latin_american_restaurant,empanada_restaurant]
empanadas;[eat_and_drink,restaurant,empanadas]
employment_agencies;[professional_services,employment_agencies]
employment_agency;[services_and_business,professional_service,employment_agency]
employment_law;[services_and_business,legal_service,attorney_or_law_firm,employment_law]
ems_training;[health_care,medical_service,ems_training]
endocrinology;[health_care,outpatient_care_facility,specialized_health_care,endocrinology]
endodontics;[health_care,outpatient_care_facility,dental_clinic,endodontics]
endoscopy;[health_care,outpatient_care_facility,specialized_health_care,gastroenterology,endoscopy]
energy_company;[services_and_business,corporate_or_business_office,energy_company]
energy_management_and_conservation_consultants;[business_to_business,business_to_business_services,environmental_and_ecological_services_for_businesses,energy_management_and_conservation_consultants]
energy_management_service;[services_and_business,b2b_service,b2b_energy_and_utility_service,energy_management_service]
engine_repair_service;[travel_and_transportation,vehicle_service,automotive_service,automotive_repair,engine_repair_service]
engineering_school;[education,place_of_learning,college_university,engineering_school]
engineering_schools;[education,college_university,engineering_schools]
engineering_service;[services_and_business,building_or_construction_service,engineering_service]
engineering_services;[professional_services,construction_services,engineering_services]
engraving;[services_and_business,media_service,engraving]
entertainment_law;[services_and_business,legal_service,attorney_or_law_firm,entertainment_law]
environmental_abatement_service;[services_and_business,environmental_or_ecological_service,environmental_abatement_service]
environmental_abatement_services;[professional_services,environmental_abatement_services]
environmental_and_ecological_services_for_businesses;[business_to_business,business_to_business_services,environmental_and_ecological_services_for_businesses]
environmental_conservation_and_ecological_organizations;[business_to_business,business_to_business_services,environmental_and_ecological_services_for_businesses,environmental_conservation_and_ecological_organizations]
environmental_conservation_organization;[services_and_business,environmental_or_ecological_service,environmental_conservation_organization]
environmental_medicine;[health_care,outpatient_care_facility,specialized_health_care,preventive_medicine,environmental_medicine]
environmental_or_ecological_service;[services_and_business,environmental_or_ecological_service]
environmental_testing_service;[services_and_business,environmental_or_ecological_service,environmental_testing_service]
episcopal_church;[religious_organization,church_cathedral,episcopal_church]
equestrian_facility;[sports_and_recreation,sport_or_fitness_facility,horse_riding,equestrian_facility]
equine_service;[lifestyle_services,animal_or_pet_service,equine_service]
eritrean_orthodox_tewahedo_place_of_worship;[cultural_and_historic,place_of_worship,christian_place_of_worship,oriental_orthodox_place_of_worship,eritrean_orthodox_tewahedo_place_of_worship]
